Ano;Mês;Município;Município do Porto de Saída;Aparelho de Pesca;Nível Taxonômico;Pescado;Tipo de Pesca;kg no Período;nº de descargas do período;nº de Unidades Produtivas;valor estimado no período
2018;12;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Robalo-peva;Artesanal;4.00;1;1;R$ 60.00
2018;12;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Sabão;Artesanal;90.00;1;1;R$ 360.00
2018;12;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;2767.00;54;15;R$ 25797.00
2018;12;Matinhos;Matinhos;emalhe-de-superfície;Peixe Ósseo;Xaréu;Artesanal;20.00;1;1;R$ 100.00
2018;12;Paranaguá;Guaraqueçaba;Armadilha para caranguejo-uçá;Crustáceo;Caranguejo-uçá;Artesanal;11360.335;246;53;R$ 77200.27
2018;12;Paranaguá;Guaraqueçaba;arrasto-de-mão;Peixe Ósseo;Baiacú;Artesanal;9.00;3;1;R$ 72.00
2018;12;Paranaguá;Guaraqueçaba;arrasto-de-mão;Peixe Ósseo;Manjubas agrupadas;Artesanal;109.00;13;5;R$ 3280.00
2018;12;Paranaguá;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;253.60;5;4;R$ 3052.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;15.00;2;1;R$ 45.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;45.00;7;3;R$ 273.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre;Artesanal;7.00;1;1;R$ 28.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;2.00;1;1;R$ 10.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;58.00;4;3;R$ 290.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;24.00;3;3;R$ 120.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;59.00;4;1;R$ 177.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;36.00;4;2;R$ 180.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Parambiju;Artesanal;39.00;1;1;R$ 585.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;578.00;19;7;R$ 12692.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-banana;Artesanal;10.00;1;1;R$ 50.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;100.50;28;7;R$ 665.78
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;3342.00;33;15;R$ 26820.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescadas agrupadas;Artesanal;25.00;2;1;R$ 275.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;4.00;1;1;R$ 48.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;42.00;1;1;R$ 336.00
2018;12;Paranaguá;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;15.00;2;1;R$ 64.00
2018;12;Paranaguá;Guaraqueçaba;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;35.00;1;1;R$ 70.00
2018;12;Paranaguá;Guaraqueçaba;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;154.00;4;2;R$ 770.00
2018;12;Paranaguá;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre;Artesanal;9.00;1;1;R$ 45.00
2018;12;Paranaguá;Guaraqueçaba;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;11682.842;157;52;R$ 69988.00
2018;12;Paranaguá;Guaraqueçaba;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;80.50;9;1;R$ 644.00
2018;12;Paranaguá;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;1412.66;13;6;R$ 2300.00
2018;12;Paranaguá;Guaraqueçaba;gaiola;Crustáceo;Siri-azul-danae;Artesanal;593.20;56;11;R$ 11535.80
2018;12;Paranaguá;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;64.20;7;4;R$ 641.60
2018;12;Paranaguá;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Baiacú;Artesanal;6.00;1;1;R$ 60.00
2018;12;Paranaguá;Guaraqueçaba;tarrafa;Peixe Ósseo;Tainha;Artesanal;55.00;8;2;R$ 370.00
2018;12;Paranaguá;Guaraqueçaba;vara-de-pesca;Peixe Ósseo;Sororoca;Artesanal;5.00;1;1;R$ 25.00
2018;12;Paranaguá;Guaraqueçaba;;;;Artesanal;0.00;11;4;R$ 0.00
2018;12;Paranaguá;Guaratuba;gaiola;Crustáceo;Siri-azul-danae;Artesanal;30.00;1;1;R$ 600.00
2018;12;Paranaguá;Paranaguá;Armadilha para caranguejo-uçá;Crustáceo;Caranguejo-uçá;Artesanal;22.814;2;1;R$ 220.00
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Cartilaginoso;Raias agrupadas;Artesanal;24.00;1;1;R$ 36.00
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Betara;Artesanal;9.00;1;1;R$ 27.00
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Mistura;Artesanal;20.00;1;1;R$ 40.00
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Paru;Artesanal;9.00;1;1;R$ 13.50
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Pescada-branca;Artesanal;2.50;1;1;R$ 15.00
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Sardinha-bandeira;Artesanal;770.00;4;2;R$ 840.00
2018;12;Paranaguá;Paranaguá;arrasto-de-mão;Peixe Ósseo;Sardinhas agrupadas;Artesanal;60.00;1;1;R$ 60.00
2018;12;Paranaguá;Paranaguá;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;119.00;2;1;R$ 1190.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Cartilaginoso;Raias agrupadas;Artesanal;5.00;1;1;R$ 10.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Bagre-branco;Artesanal;6.00;1;1;R$ 30.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Caratinga;Artesanal;20.00;1;1;R$ 80.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Miraguaia;Artesanal;4.00;1;1;R$ 24.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Mistura;Artesanal;7.00;2;2;R$ 22.50
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Pampo;Artesanal;10.00;2;2;R$ 50.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;168.00;9;4;R$ 504.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Paru;Artesanal;1.00;1;1;R$ 2.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Pescada-branca;Artesanal;3.00;1;1;R$ 24.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Pescada-foguete;Artesanal;5.00;1;1;R$ 35.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Saguá;Artesanal;0.60;1;1;R$ 1.20
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;218.00;13;6;R$ 1629.00
2018;12;Paranaguá;Paranaguá;emalhe-de-batida;Peixe Ósseo;Traíra;Artesanal;5.00;1;1;R$ 0.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Crustáceo;Camarão-estuarino;Artesanal;2.00;1;1;R$ 60.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Cartilaginoso;Raias agrupadas;Artesanal;50.00;1;1;R$ 75.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;80.00;1;1;R$ 400.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;58.00;5;4;R$ 300.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;184.00;19;6;R$ 1590.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Espada;Artesanal;38.00;1;1;R$ 0.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Galo;Artesanal;94.00;14;4;R$ 1410.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Garoupa;Artesanal;23.00;9;4;R$ 575.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;230.00;26;6;R$ 3114.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;2.50;1;1;R$ 45.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;42.00;9;5;R$ 546.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;14.00;2;2;R$ 28.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Parambiju;Artesanal;12.50;1;1;R$ 187.50
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pararê;Artesanal;30.00;3;2;R$ 90.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;8.00;1;1;R$ 56.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;2140.00;59;17;R$ 12378.50
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;705.80;56;18;R$ 14782.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;160.00;36;8;R$ 2303.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;421.00;19;8;R$ 3190.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Prejereba;Artesanal;58.00;2;2;R$ 640.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;8.00;1;1;R$ 200.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;107.00;19;4;R$ 2175.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;102.00;8;4;R$ 1047.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;95.00;9;5;R$ 1100.00
2018;12;Paranaguá;Paranaguá;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;40.00;4;1;R$ 480.00
2018;12;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Corvina;Artesanal;9.00;1;1;R$ 45.00
2018;12;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;10.00;1;1;R$ 30.00
2018;12;Paranaguá;Paranaguá;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;55.50;1;1;R$ 415.50
2018;12;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Cartilaginoso;Raias agrupadas;Artesanal;192.00;5;3;R$ 367.00
2018;12;Paranaguá;Paranaguá;espinhéis-diversos;Peixe Ósseo;Bagre-branco;Artesanal;264.00;3;2;R$ 1320.00
2018;12;Paranaguá;Paranaguá;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;9499.957;219;53;R$ 62149.38
2018;12;Paranaguá;Paranaguá;extrativismo;Molusco;Berbigão;Artesanal;6700.00;8;2;R$ 3685.00
2018;12;Paranaguá;Paranaguá;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;156.50;7;3;R$ 1240.00
2018;12;Paranaguá;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;859.88;12;5;R$ 1400.00
2018;12;Paranaguá;Paranaguá;gaiola;Crustáceo;Siri-azul-danae;Artesanal;549.52;122;18;R$ 8679.46
2018;12;Paranaguá;Paranaguá;gaiola;Peixe Ósseo;Baiacú;Artesanal;292.50;31;6;R$ 2883.50
2018;12;Paranaguá;Paranaguá;gerival;Crustáceo;Camarão-estuarino;Artesanal;79.4032;36;10;R$ 2986.00
2018;12;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Mistura;Artesanal;8.00;1;1;R$ 16.00
2018;12;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Saguá;Artesanal;10.00;1;1;R$ 80.00
2018;12;Paranaguá;Paranaguá;tarrafa;Peixe Ósseo;Tainha;Artesanal;4.00;1;1;R$ 40.00
2018;12;Paranaguá;Paranaguá;;;;Artesanal;0.00;15;11;R$ 0.00
2018;12;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Parambiju;Artesanal;10.05;1;1;R$ 150.75
2018;12;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;532.00;5;3;R$ 922.50
2018;12;Paranaguá;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;39.40;2;1;R$ 866.80
2018;12;Pontal do Paraná;Paranaguá;extrativismo;Molusco;Ostra;Artesanal;195.05;3;1;R$ 1175.00
2018;12;Pontal do Paraná;Pontal do Paraná;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;3128.00;150;16;R$ 41636.00
2018;12;Pontal do Paraná;Pontal do Paraná;arrasto-simples;Crustáceo;Camarão-sete-barbas;Artesanal;1260.10;102;15;R$ 19593.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-batida;Peixe Ósseo;Guaivira;Artesanal;90.00;2;1;R$ 1350.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-batida;Peixe Ósseo;Sororoca;Artesanal;59.00;2;1;R$ 1180.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Crustáceo;Camarão-legítimo;Artesanal;116.60;39;10;R$ 4760.50
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Raia-manteiga;Artesanal;31.00;2;1;R$ 775.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Cartilaginoso;Viola;Artesanal;602.00;18;3;R$ 5833.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;127.00;5;3;R$ 852.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;1122.00;37;9;R$ 12489.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;650.60;27;5;R$ 3483.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Guaivira;Artesanal;281.00;12;3;R$ 1601.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;122.00;5;2;R$ 3050.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Maria-luíza;Artesanal;134.00;11;1;R$ 885.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;286.00;7;3;R$ 1658.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Olho-de-boi;Artesanal;35.00;1;1;R$ 350.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;640.00;18;4;R$ 1435.50
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;16.00;1;1;R$ 160.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;1289.10;71;13;R$ 13147.50
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;125.00;3;1;R$ 2500.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;20.00;2;1;R$ 160.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;71.00;2;2;R$ 646.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;869.00;11;3;R$ 7759.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Pescada-amarela;Artesanal;290.00;15;2;R$ 6305.00
2018;12;Pontal do Paraná;Pontal do Paraná;emalhe-de-superfície;Peixe Ósseo;Sororoca;Artesanal;337.00;11;3;R$ 3670.00
2018;12;Pontal do Paraná;Pontal do Paraná;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;72.59;2;1;R$ 700.00
2018;12;Pontal do Paraná;Pontal do Paraná;extrativismo;Molusco;Ostra;Artesanal;78.85;4;1;R$ 1525.00
2019;1;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;94.00;4;1;R$ 690.00
2019;1;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;20.50;4;2;R$ 410.00
2019;1;Antonina;Antonina;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;91.50;11;2;R$ 1014.00
2019;1;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Bagre-amarelo;Artesanal;21.00;1;1;R$ 126.00
2019;1;Antonina;Antonina;espinhéis-diversos;Peixe Ósseo;Pararê;Artesanal;146.00;4;2;R$ 876.00
2019;1;Antonina;Antonina;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;877.302;55;13;R$ 7014.00
2019;1;Antonina;Antonina;extrativismo;Molusco;Mexilhão-do-mangue;Artesanal;30.00;1;1;R$ 300.00
2019;1;Antonina;Antonina;extrativismo;Molusco;Ostra;Artesanal;108.63;8;3;R$ 1040.00
2019;1;Antonina;Antonina;gerival;Crustáceo;Camarão-estuarino;Artesanal;18.608;6;2;R$ 660.00
2019;1;Antonina;Antonina;puçá;Crustáceo;Siri-azul-danae;Artesanal;154.00;59;9;R$ 3540.00
2019;1;Antonina;Antonina;puçá;Crustáceo;Siri-guaçu;Artesanal;14.5344;10;1;R$ 640.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Acará;Artesanal;2.00;1;1;R$ 16.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Caratinga;Artesanal;2.50;1;1;R$ 25.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Pararê;Artesanal;12.00;1;1;R$ 72.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Pescada-amarela;Artesanal;1.50;1;1;R$ 30.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo;Artesanal;3.00;1;1;R$ 75.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Robalo-peva;Artesanal;115.00;23;9;R$ 2345.00
2019;1;Antonina;Antonina;tarrafa;Peixe Ósseo;Tainha;Artesanal;77.00;14;7;R$ 885.00
2019;1;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Baiacú;Artesanal;42.50;14;3;R$ 850.00
2019;1;Antonina;Antonina;vara-de-pesca;Peixe Ósseo;Robalo-peva;Artesanal;48.00;9;3;R$ 960.00
2019;1;Guaraqueçaba;Guaraqueçaba;Armadilha para caranguejo-uçá;Crustáceo;Caranguejo-uçá;Artesanal;12902.354;292;60;R$ 90035.00
2019;1;Guaraqueçaba;Guaraqueçaba;arrasto-de-mão;Peixe Ósseo;Baiacú;Artesanal;4.00;1;1;R$ 16.00
2019;1;Guaraqueçaba;Guaraqueçaba;arrasto-de-mão;Peixe Ósseo;Manjubas agrupadas;Artesanal;494.00;46;8;R$ 12410.00
2019;1;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Crustáceo;Camarão-sete-barbas;Artesanal;17491.00;291;35;R$ 129599.98
2019;1;Guaraqueçaba;Guaraqueçaba;arrasto-duplo;Peixe Ósseo;Betara;Artesanal;222.00;2;2;R$ 1776.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Parati;Artesanal;27.00;6;2;R$ 108.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-batida;Peixe Ósseo;Tainha;Artesanal;129.00;20;5;R$ 796.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Cartilaginoso;Cações agrupados;Artesanal;3.00;1;1;R$ 7.50
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre;Artesanal;8.00;1;1;R$ 40.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-amarelo;Artesanal;70.50;12;4;R$ 1125.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Bagre-branco;Artesanal;520.00;14;7;R$ 1573.50
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Betara;Artesanal;71.50;12;7;R$ 136.25
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Carapeba;Artesanal;48.00;5;4;R$ 124.50
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Corvina;Artesanal;474.00;24;13;R$ 1625.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Enchova;Artesanal;1.00;1;1;R$ 5.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Linguado;Artesanal;35.00;3;3;R$ 603.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Miraguaia;Artesanal;15.00;1;1;R$ 120.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Mistura;Artesanal;38.00;9;4;R$ 76.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Oveva;Artesanal;30.00;1;1;R$ 60.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Parati;Artesanal;40.00;1;1;R$ 80.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Paru;Artesanal;12.00;2;2;R$ 21.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-amarela;Artesanal;512.00;20;8;R$ 10321.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-branca;Artesanal;305.50;50;10;R$ 1983.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-dentão;Artesanal;13.00;2;2;R$ 90.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Pescada-foguete;Artesanal;2906.70;71;20;R$ 16852.40
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo;Artesanal;30.00;1;1;R$ 450.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-flecha;Artesanal;59.50;8;4;R$ 1240.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Robalo-peva;Artesanal;93.00;10;6;R$ 1020.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Saguá;Artesanal;42.00;5;4;R$ 266.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sargo;Artesanal;25.00;1;1;R$ 150.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Sororoca;Artesanal;9.00;2;1;R$ 45.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-fundo;Peixe Ósseo;Tainha;Artesanal;15.00;1;1;R$ 75.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Guaivira;Artesanal;46.20;6;4;R$ 488.80
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Mistura;Artesanal;9.00;2;1;R$ 18.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Parati;Artesanal;731.00;20;12;R$ 1167.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhe-de-superfície;Peixe Ósseo;Tainha;Artesanal;352.00;17;10;R$ 1689.00
2019;1;Guaraqueçaba;Guaraqueçaba;emalhes-diversos;Peixe Ósseo;Robalo-flecha;Artesanal;38.20;6;1;R$ 687.60
2019;1;Guaraqueçaba;Guaraqueçaba;espinhel-de-fundo;Peixe Ósseo;Bagre;Artesanal;7.00;1;1;R$ 35.00
2019;1;Guaraqueçaba;Guaraqueçaba;extrativismo;Crustáceo;Caranguejo-uçá;Artesanal;1889.414;50;20;R$ 12783.00
2019;1;Guaraqueçaba;Guaraqueçaba;extrativismo;Molusco;Ostra;Artesanal;467.65;9;5;R$ 771.00
2019;1;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-azul-danae;Artesanal;998.90;94;16;R$ 9211.30
2019;1;Guaraqueçaba;Guaraqueçaba;gaiola;Crustáceo;Siri-guaçu;Artesanal;31.30;8;1;R$ 500.80
2019;1;Guaraqueçaba;Guaraqueçaba;gaiola;Peixe Ósseo;Baiacú;Artesanal;65.00;2;1;R$ 845.00
2019;1;Guaraqueçaba;Guaraqueçaba;gerival;Crustáceo;Camarão-estuarino;Artesanal;73.288;20;6;R$ 1062.00
2019;1;Guaraqueçaba;Guaraqueçaba;linha-de-mão;Peixe Ósseo;Robalo-flecha;Artesanal;4.50;1;1;R$ 84.00
2019;1;Guaraqueçaba;Guaraqueçaba;;;;Artesanal;0.00;3;2;R$ 0.00
2019;1;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Artesanal;549.00;184;32;R$ 19910.70
2019;1;Guaratuba;Guaratuba;arrasto-duplo;Crustáceo;Camarão-legítimo;Industrial;50.00;1;1;R$ 2000.00
